robot,t,center_distance,inflated_clearance,active_flag
robot2,1783864781.2475893,1.074795872400495,0.8247958724004949,0.0
robot2,1783864781.7555673,1.074795872400495,0.8247958724004949,0.0
robot2,1783864782.2443893,1.0730885576051803,0.8230885576051803,0.0
robot2,1783864782.7205255,1.0730871265568411,0.8230871265568411,0.0
robot2,1783864783.1885502,1.0707793390755473,0.8207793390755473,0.0
robot2,1783864783.6834247,1.062633819154972,0.812633819154972,0.0
robot2,1783864784.1786883,1.052289153236736,0.802289153236736,0.0
robot2,1783864784.671695,1.0420519741568521,0.7920519741568521,0.0
robot2,1783864785.1609442,1.0302765543060928,0.7802765543060928,0.0
robot2,1783864785.6469073,1.0153157167504578,0.7653157167504578,0.0
robot2,1783864786.1445744,1.0013907958527952,0.7513907958527952,0.0
robot2,1783864786.762714,0.9833386267893087,0.7333386267893087,0.0
robot2,1783864787.2550766,0.9769970041560075,0.7269970041560075,0.0
robot2,1783864787.7449584,0.9769970041560075,0.7269970041560075,0.0
robot2,1783864788.300553,0.9761408388920174,0.7261408388920174,0.0
robot2,1783864788.8089974,0.9715221278492011,0.7215221278492011,0.0
robot2,1783864789.323859,0.9715669111456839,0.7215669111456839,0.0
robot2,1783864789.7950165,0.9719256309353073,0.7219256309353073,0.0
robot2,1783864790.3035707,0.9717141347438408,0.7217141347438408,0.0
robot2,1783864790.7967517,0.9717317382464716,0.7217317382464716,0.0
robot2,1783864791.288489,0.9684326712894255,0.7184326712894255,0.0
robot2,1783864791.7803009,0.956889417353829,0.706889417353829,0.0
robot2,1783864792.3086846,0.9494112359637762,0.6994112359637762,0.0
robot2,1783864792.806286,0.941872557018917,0.691872557018917,0.0
robot2,1783864793.3010294,0.9326249283435446,0.6826249283435446,0.0
robot2,1783864793.925687,0.9189159948649509,0.6689159948649509,0.0
robot2,1783864794.4237173,0.9134846223020582,0.6634846223020582,0.0
robot2,1783864794.9391568,0.9134846223020582,0.6634846223020582,0.0
robot2,1783864795.44594,0.9078468348808987,0.6578468348808987,0.0
robot2,1783864795.9565194,0.8933110462947187,0.6433110462947187,0.0
robot2,1783864796.458394,0.8826267609210616,0.6326267609210616,0.0
robot2,1783864797.191038,0.8813248214406193,0.6313248214406193,0.0
robot2,1783864797.7197788,0.8779267087996906,0.6279267087996906,0.0
robot2,1783864798.3361716,0.8779267087996906,0.6279267087996906,0.0
robot2,1783864798.948828,0.8779267087996906,0.6279267087996906,0.0
robot2,1783864799.4665537,0.8779267087996906,0.6279267087996906,0.0
robot2,1783864799.9705288,0.8779267087996906,0.6279267087996906,0.0
robot2,1783864800.4658597,0.8739024890839303,0.6239024890839303,0.0
robot2,1783864801.0626936,0.8514838958078019,0.6014838958078019,0.0
robot2,1783864801.574401,0.8425567087046935,0.5925567087046935,0.0
robot2,1783864802.0695984,0.8425567087046935,0.5925567087046935,0.0
robot2,1783864802.5631,0.8415035591031023,0.5915035591031023,0.0
robot2,1783864803.0546544,0.8321929212835933,0.5821929212835933,0.0
robot2,1783864803.5457633,0.8221541083411201,0.5721541083411201,0.0
robot2,1783864804.0374935,0.8145518851666069,0.5645518851666069,0.0
robot2,1783864804.5522895,0.8126892383790719,0.5626892383790719,0.0
robot2,1783864805.0680428,0.8110331212610187,0.5610331212610187,0.0
robot2,1783864805.5842955,0.8108204214467568,0.5608204214467568,0.0
robot2,1783864806.0766027,0.8101829208372748,0.5601829208372748,0.0
