robot,t,center_distance,inflated_clearance,active_flag
robot1,1783819742.5002458,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819742.6999218,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819742.9028525,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819743.1017368,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819743.3006997,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819743.4991884,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819743.7026267,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819743.9004993,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819744.1019285,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819744.3016143,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819744.5000782,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819744.7011929,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819744.901149,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819745.099003,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819745.299629,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819745.5019028,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819745.699942,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819745.900369,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819746.1010406,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819746.2998517,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819746.4995604,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819746.6992042,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819746.8995006,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819747.1048987,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819747.3009014,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819747.4990582,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819747.7003293,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819747.89962,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819748.1002934,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819748.3025186,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819748.5002253,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819748.6995385,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819748.9006627,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819749.101999,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819749.3002546,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819749.504368,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819749.7012606,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819749.899284,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819750.100306,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819750.3006468,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819750.4991453,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819750.7011125,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819750.901084,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819751.1001484,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819751.3000681,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819751.4992166,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819751.7015195,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819751.9009418,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819752.0993555,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819752.3006656,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819752.500202,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819752.6997871,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819752.9005625,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819753.0998385,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819753.300159,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819753.500152,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819753.7030687,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819753.9010918,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819754.100286,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819754.303618,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819754.500067,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819754.6996286,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819754.9007916,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819755.0993936,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819755.2993696,0.41294681761434027,0.16294681761434027,0.0
robot1,1783819755.5000114,0.41294681761434027,0.16294681761434027,0.0
